ID,TARGET
185977,0.25
185978,0.16
185979,0.17
185980,0.23
185981,0.31
185982,0.23
185983,0.38
185984,0.1
185985,0.27
185986,0.14
185987,0.1
185988,0.06
185989,0.13
185990,0.37
185991,0.1
185992,0.04
185993,0.25
185994,0.06
185995,0.32
185996,0.31
185997,0.1
185998,0.15
185999,0.08
186000,0.02
186001,0.21
186002,0.08
186003,0.06
186004,0.22
186005,0.07
186006,0.15
186007,0.08
186008,0.16
186009,0.04
186010,0.3
186011,0.11
186012,0.12
186013,0.18
186014,0.02
186015,0.09
186016,0.08
186017,0.08
186018,0.02
186019,0.05
186020,0.26
186021,0.23
186022,0.35
186023,0.23
186024,0.13
186025,0.16
186026,0.16
186027,0.16
186028,0.12
186029,0.13
186030,0.02
186031,0.29
186032,0.08
186033,0.31
186034,0.11
186035,0.19
186036,0.24
186037,0.09
186038,0.04
186039,0.43
186040,0.44
186041,0.08
186042,0.12
186043,0.09
186044,0.23
186045,0.38
186046,0.07
186047,0.17
186048,0.15
186049,0.18
186050,0.03
186051,0.11
186052,0.22
186053,0.41
186054,0.13
186055,0.33
186056,0.49
186057,0.37
186058,0.13
186059,0.09
186060,0.14
186061,0.0
186062,0.21
186063,0.09
186064,0.17
186065,0.02
186066,0.25
186067,0.14
186068,0.02
186069,0.22
186070,0.15
186071,0.08
186072,0.03
186073,0.12
186074,0.24
186075,0.09
186076,0.21
186077,0.16
186078,0.13
186079,0.07
186080,0.15
186081,0.27
186082,0.06
186083,0.33
186084,0.08
186085,0.17
186086,0.29
186087,0.03
186088,0.3
186089,0.15
186090,0.06
186091,0.09
186092,0.02
186093,0.02
186094,0.14
186095,0.3
186096,0.05
186097,0.18
186098,0.14
186099,0.08
186100,0.09
186101,0.18
186102,0.21
186103,0.09
186104,0.04
186105,0.24
186106,0.19
186107,0.13
186108,0.23
186109,0.2
186110,0.11
186111,0.14
186112,0.13
186113,0.2
186114,0.05
186115,0.05
186116,0.06
186117,0.09
186118,0.33
186119,0.08
186120,0.24
186121,0.25
186122,0.31
186123,0.19
186124,0.18
186125,0.23
186126,0.07
186127,0.28
186128,0.07
186129,0.1
186130,0.53
186131,0.25
186132,0.09
186133,0.09
186134,0.11
186135,0.36
186136,0.2
186137,0.3
186138,0.1
186139,0.03
186140,0.04
186141,0.15
186142,0.18
186143,0.16
186144,0.12
186145,0.05
186146,0.01
186147,0.18
186148,0.11
186149,0.13
186150,0.33
186151,0.38
186152,0.1
186153,0.17
186154,0.18
186155,0.18
186156,0.06
186157,0.06
186158,0.11
186159,0.07
186160,0.34
186161,0.23
186162,0.22
186163,0.09
186164,0.16
186165,0.29
186166,0.1
186167,0.13
186168,0.02
186169,0.09
186170,0.21
186171,0.18
186172,0.38
186173,0.16
186174,0.29
186175,0.24
186176,0.47
186177,0.2
186178,0.0
186179,0.19
186180,0.17
186181,0.17
186182,0.07
186183,0.08
186184,0.06
186185,0.1
186186,0.05
186187,0.43
186188,0.19
186189,0.26
186190,0.29
186191,0.25
186192,0.27
186193,0.59
186194,0.37
186195,0.11
186196,0.2
186197,0.1
186198,0.28
186199,0.09
186200,0.3
186201,0.2
186202,0.31
186203,0.27
186204,0.09
186205,0.2
186206,0.26
186207,0.41
186208,0.09
186209,0.27
186210,0.2
186211,0.12
186212,0.08
186213,0.35
186214,0.1
186215,0.16
186216,0.05
186217,0.01
186218,0.02
186219,0.09
186220,0.22
186221,0.29
186222,0.13
186223,0.14
186224,0.35
186225,0.15
186226,0.17
186227,0.09
186228,0.13
186229,0.16
186230,0.18
186231,0.09
186232,0.23
186233,0.25
186234,0.69
186235,0.27
186236,0.06
186237,0.05
186238,0.22
186239,0.22
186240,0.19
186241,0.06
186242,0.31
186243,0.25
186244,0.11
186245,0.22
186246,0.03
186247,0.12
186248,0.07
186249,0.13
186250,0.52
186251,0.16
186252,0.15
186253,0.48
186254,0.16
186255,0.06
186256,0.12
186257,0.19
186258,0.36
186259,0.39
186260,0.14
186261,0.12
186262,0.21
186263,0.14
186264,0.43
186265,0.04
186266,0.22
186267,0.08
186268,0.07
186269,0.18
186270,0.21
186271,0.27
186272,0.09
186273,0.02
186274,0.24
186275,0.04
186276,0.13
186277,0.1
186278,0.3
186279,0.24
186280,0.09
186281,0.06
186282,0.03
186283,0.12
186284,0.27
186285,0.04
186286,0.17
186287,0.05
186288,0.77
186289,0.06
186290,0.01
186291,0.31
186292,0.14
186293,0.08
186294,0.09
186295,0.23
186296,0.0
186297,0.46
186298,0.73
186299,0.35
186300,0.36
186301,0.18
186302,0.34
186303,0.15
186304,0.34
186305,0.21
186306,0.28
186307,0.03
186308,0.29
186309,0.22
186310,0.09
186311,0.09
186312,0.19
186313,0.36
186314,0.18
186315,0.06
186316,0.14
186317,0.1
186318,0.14
186319,0.14
186320,0.35
186321,0.15
186322,0.12
186323,0.4
186324,0.12
186325,0.12
186326,0.37
186327,0.21
186328,0.27
186329,0.1
186330,0.15
186331,0.1
186332,0.11
186333,0.09
186334,0.26
186335,0.12
186336,0.29
186337,0.07
186338,0.12
186339,0.05
186340,0.04
186341,0.29
186342,0.18
186343,0.09
186344,0.14
186345,0.07
186346,0.05
186347,0.19
186348,0.06
186349,0.14
186350,0.1
186351,0.3
186352,0.05
186353,0.09
186354,0.07
186355,0.29
186356,0.15
186357,0.43
186358,0.26
186359,0.05
186360,0.05
186361,0.06
186362,0.06
186363,0.26
186364,0.62
186365,0.07
186366,0.49
186367,0.32
186368,0.16
186369,0.08
186370,0.18
186371,0.01
186372,0.08
186373,0.04
186374,0.08
186375,0.08
186376,0.03
186377,0.07
186378,0.28
186379,0.18
186380,0.09
186381,0.1
186382,0.12
186383,0.05
186384,0.03
186385,0.27
186386,0.09
186387,0.05
186388,0.13
186389,0.19
186390,0.04
186391,0.15
186392,0.07
186393,0.33
186394,0.21
186395,0.67
186396,0.1
186397,0.07
186398,0.1
186399,0.23
186400,0.28
186401,0.01
186402,0.13
186403,0.39
186404,0.06
186405,0.2
186406,0.02
186407,0.05
186408,0.25
186409,0.03
186410,0.04
186411,0.23
186412,0.11
186413,0.21
186414,0.26
186415,0.29
186416,0.27
186417,0.12
186418,0.06
186419,0.11
186420,0.07
186421,0.28
186422,0.13
186423,0.17
186424,0.05
186425,0.32
186426,0.09
186427,0.05
186428,0.1
186429,0.23
186430,0.21
186431,0.2
186432,0.05
186433,0.2
186434,0.21
186435,0.25
186436,0.02
186437,0.15
186438,0.22
186439,0.38
186440,0.08
186441,0.14
186442,0.14
186443,0.08
186444,0.14
186445,0.05
186446,0.26
186447,0.07
186448,0.32
186449,0.07
186450,0.14
186451,0.25
186452,0.18
186453,0.13
186454,0.51
186455,0.22
186456,0.19
186457,0.0
186458,0.13
186459,0.41
186460,0.11
186461,0.04
186462,0.02
186463,0.26
186464,0.09
186465,0.33
186466,0.06
186467,0.15
186468,0.09
186469,0.08
186470,0.12
186471,0.07
186472,0.11
186473,0.07
186474,0.27
186475,0.09
186476,0.18
186477,0.08
186478,0.16
186479,0.09
186480,0.16
186481,0.05
186482,0.13
186483,0.05
186484,0.05
186485,0.04
186486,0.05
186487,0.19
186488,0.18
186489,0.32
186490,0.27
186491,0.4
186492,0.03
186493,0.27
186494,0.16
186495,0.03
186496,0.21
186497,0.01
186498,0.21
186499,0.15
186500,0.25
186501,0.14
186502,0.07
186503,0.09
186504,0.16
186505,0.08
186506,0.27
186507,0.6
186508,0.04
186509,0.05
186510,0.31
186511,0.12
186512,0.43
186513,0.06
186514,0.06
186515,0.28
186516,0.28
186517,0.03
186518,0.2
186519,0.15
186520,0.24
186521,0.07
186522,0.06
186523,0.17
186524,0.14
186525,0.04
186526,0.73
186527,0.25
186528,0.3
186529,0.18
186530,0.03
186531,0.09
186532,0.35
186533,0.29
186534,0.2
186535,0.06
186536,0.12
186537,0.25
186538,0.04
186539,0.06
186540,0.28
186541,0.24
186542,0.02
186543,0.07
186544,0.22
186545,0.1
186546,0.15
186547,0.07
186548,0.04
186549,0.1
186550,0.04
186551,0.18
186552,0.03
186553,0.18
186554,0.37
186555,0.25
186556,0.04
186557,0.09
186558,0.12
186559,0.24
186560,0.03
186561,0.13
186562,0.08
186563,0.16
186564,0.1
186565,0.24
186566,0.15
186567,0.12
186568,0.06
186569,0.34
186570,0.47
186571,0.25
186572,0.09
186573,0.14
186574,0.05
186575,0.16
186576,0.36
186577,0.08
186578,0.2
186579,0.08
186580,0.07
186581,0.42
186582,0.46
186583,0.06
186584,0.04
186585,0.12
186586,0.08
186587,0.12
186588,0.03
186589,0.14
186590,0.23
186591,0.16
186592,0.21
186593,0.15
186594,0.21
186595,0.29
186596,0.19
186597,0.08
186598,0.25
186599,0.03
186600,0.17
186601,0.1
186602,0.1
186603,0.24
186604,0.31
186605,0.16
186606,0.03
186607,0.04
186608,0.14
186609,0.05
186610,0.14
186611,0.43
186612,0.06
186613,0.04
186614,0.11
186615,0.06
186616,0.09
186617,0.29
186618,0.07
186619,0.19
186620,0.21
186621,0.16
186622,0.15
186623,0.09
186624,0.17
186625,0.66
186626,0.1
186627,0.05
186628,0.23
186629,0.48
186630,0.15
186631,0.07
186632,0.13
186633,0.08
186634,0.08
186635,0.06
186636,0.07
186637,0.11
186638,0.1
186639,0.19
186640,0.18
186641,0.58
186642,0.03
186643,0.14
186644,0.21
186645,0.1
186646,0.28
186647,0.26
186648,0.5
186649,0.28
186650,0.09
186651,0.4
186652,0.35
186653,0.08
186654,0.13
186655,0.15
186656,0.03
186657,0.27
186658,0.3
186659,0.17
186660,0.24
186661,0.03
186662,0.17
186663,0.13
186664,0.03
186665,0.06
186666,0.5
186667,0.19
186668,0.1
186669,0.22
186670,0.45
186671,0.24
186672,0.13
186673,0.59
186674,0.26
186675,0.21
186676,0.1
186677,0.15
186678,0.2
186679,0.13
186680,0.15
186681,0.33
186682,0.15
186683,0.19
186684,0.09
186685,0.06
186686,0.18
186687,0.08
186688,0.21
186689,0.24
186690,0.02
186691,0.31
186692,0.13
186693,0.07
186694,0.09
186695,0.14
186696,0.22
186697,0.1
186698,0.18
186699,0.1
186700,0.09
186701,0.03
186702,0.01
186703,0.02
186704,0.6
186705,0.47
186706,0.28
186707,0.05
186708,0.02
186709,0.07
186710,0.23
186711,0.15
186712,0.1
186713,0.11
186714,0.22
186715,0.15
186716,0.18
186717,0.23
186718,0.19
186719,0.16
186720,0.09
186721,0.07
186722,0.19
186723,0.06
186724,0.45
186725,0.31
186726,0.23
186727,0.04
186728,0.12
186729,0.03
186730,0.01
186731,0.08
186732,0.13
186733,0.17
186734,0.32
186735,0.28
186736,0.18
186737,0.42
186738,0.09
186739,0.01
186740,0.39
186741,0.18
186742,0.07
186743,0.08
186744,0.04
186745,0.04
186746,0.13
186747,0.07
186748,0.04
186749,0.1
186750,0.18
186751,0.02
186752,0.06
186753,0.27
186754,0.08
186755,0.07
186756,0.16
186757,0.13
186758,0.16
186759,0.0
186760,0.16
186761,0.16
186762,0.13
186763,0.04
186764,0.04
186765,0.03
186766,0.2
186767,0.12
186768,0.2
186769,0.02
186770,0.09
186771,0.01
186772,0.07
186773,0.09
186774,0.16
186775,0.06
186776,0.14
186777,0.14
186778,0.12
186779,0.12
186780,0.08
186781,0.12
186782,0.36
186783,0.1
186784,0.1
186785,0.08
186786,0.11
186787,0.12
186788,0.2
186789,0.11
186790,0.14
186791,0.0
186792,0.14
186793,0.24
186794,0.18
186795,0.05
186796,0.19
186797,0.35
186798,0.33
186799,0.09
186800,0.04
186801,0.13
186802,0.13
186803,0.43
186804,0.09
186805,0.12
186806,0.32
186807,0.15
186808,0.13
186809,0.31
186810,0.08
186811,0.18
186812,0.16
186813,0.09
186814,0.59
186815,0.16
186816,0.2
186817,0.01
186818,0.21
186819,0.15
186820,0.49
186821,0.05
186822,0.34
186823,0.11
186824,0.34
186825,0.05
186826,0.13
186827,0.11
186828,0.22
186829,0.08
186830,0.14
186831,0.1
186832,0.16
186833,0.33
186834,0.13
186835,0.1
186836,0.06
186837,0.11
186838,0.09
186839,0.18
186840,0.24
186841,0.21
186842,0.07
186843,0.35
186844,0.24
186845,0.36
186846,0.17
186847,0.15
186848,0.16
186849,0.09
186850,0.14
186851,0.07
186852,0.2
186853,0.22
186854,0.11
186855,0.6
186856,0.03
186857,0.11
186858,0.21
186859,0.07
186860,0.25
186861,0.05
186862,0.08
186863,0.1
186864,0.11
186865,0.07
186866,0.28
186867,0.3
186868,0.18
186869,0.13
186870,0.22
186871,0.08
186872,0.22
186873,0.53
186874,0.16
186875,0.18
186876,0.18
186877,0.15
186878,0.12
186879,0.04
186880,0.06
186881,0.38
186882,0.4
186883,0.08
186884,0.07
186885,0.18
186886,0.36
186887,0.38
186888,0.12
186889,0.18
186890,0.02
186891,0.41
186892,0.14
186893,0.06
186894,0.15
186895,0.19
186896,0.17
186897,0.02
186898,0.12
186899,0.45
186900,0.18
186901,0.11
186902,0.13
186903,0.4
186904,0.19
186905,0.11
186906,0.07
186907,0.08
186908,0.34
186909,0.14
186910,0.19
186911,0.1
186912,0.22
186913,0.12
186914,0.07
186915,0.28
186916,0.14
186917,0.12
186918,0.13
186919,0.19
186920,0.09
186921,0.01
186922,0.02
186923,0.22
186924,0.12
186925,0.15
186926,0.18
186927,0.21
186928,0.19
186929,0.42
186930,0.16
186931,0.19
186932,0.13
186933,0.5
186934,0.05
186935,0.19
186936,0.12
186937,0.02
186938,0.03
186939,0.13
186940,0.06
186941,0.26
186942,0.16
186943,0.4
186944,0.11
186945,0.15
186946,0.09
186947,0.25
186948,0.03
186949,0.15
186950,0.02
186951,0.03
186952,0.02
186953,0.0
186954,0.07
186955,0.16
186956,0.33
186957,0.41
186958,0.3
186959,0.12
186960,0.18
186961,0.06
186962,0.11
186963,0.04
186964,0.09
186965,0.27
186966,0.15
186967,0.08
186968,0.54
186969,0.08
186970,0.19
186971,0.12
186972,0.07
186973,0.03
186974,0.1
186975,0.03
186976,0.51
186977,0.2
186978,0.04
186979,0.32
186980,0.37
186981,0.11
186982,0.36
186983,0.11
186984,0.18
186985,0.13
186986,0.16
186987,0.03
186988,0.17
186989,0.28
186990,0.41
186991,0.18
186992,0.26
186993,0.12
186994,0.31
186995,0.28
186996,0.11
186997,0.44
186998,0.11
186999,0.43
187000,0.19
187001,0.64
187002,0.15
187003,0.11
187004,0.16
187005,0.19
187006,0.09
187007,0.14
187008,0.27
187009,0.13
187010,0.09
187011,0.01
187012,0.25
187013,0.26
187014,0.2
187015,0.2
187016,0.06
187017,0.23
187018,0.21
187019,0.05
187020,0.04
187021,0.1
187022,0.47
187023,0.11
187024,0.13
187025,0.39
187026,0.01
187027,0.49
187028,0.21
187029,0.08
187030,0.3
187031,0.12
187032,0.12
187033,0.09
187034,0.27
187035,0.22
187036,0.05
187037,0.18
187038,0.16
187039,0.17
187040,0.03
187041,0.11
187042,0.06
187043,0.27
187044,0.11
187045,0.04
187046,0.07
187047,0.22
187048,0.11
187049,0.13
187050,0.05
187051,0.14
187052,0.35
187053,0.08
187054,0.13
187055,0.18
187056,0.34
187057,0.13
187058,0.03
187059,0.54
187060,0.05
187061,0.43
187062,0.15
187063,0.37
187064,0.01
187065,0.12
187066,0.35
187067,0.28
187068,0.08
187069,0.22
187070,0.12
187071,0.11
187072,0.02
187073,0.04
187074,0.18
187075,0.57
187076,0.27
187077,0.03
187078,0.32
187079,0.1
187080,0.19
187081,0.1
187082,0.12
187083,0.38
187084,0.13
187085,0.08
187086,0.19
187087,0.35
187088,0.32
187089,0.04
187090,0.07
187091,0.17
187092,0.1
187093,0.12
187094,0.16
187095,0.05
187096,0.32
187097,0.23
187098,0.12
187099,0.19
187100,0.1
187101,0.43
187102,0.3
187103,0.22
187104,0.06
187105,0.11
187106,0.1
187107,0.2
187108,0.22
187109,0.19
187110,0.09
187111,0.06
187112,0.07
187113,0.19
187114,0.06
187115,0.19
187116,0.06
187117,0.06
187118,0.28
187119,0.05
187120,0.06
187121,0.2
187122,0.22
187123,0.16
187124,0.53
187125,0.09
187126,0.27
187127,0.11
187128,0.31
187129,0.12
187130,0.23
187131,0.09
187132,0.03
187133,0.04
187134,0.13
187135,0.2
187136,0.06
187137,0.59
187138,0.06
187139,0.14
187140,0.08
187141,0.11
187142,0.29
187143,0.22
187144,0.16
187145,0.29
187146,0.24
187147,0.0
187148,0.3
187149,0.13
187150,0.1
187151,0.1
187152,0.14
187153,0.05
187154,0.11
187155,0.18
187156,0.08
187157,0.27
187158,0.06
187159,0.07
187160,0.13
187161,0.17
187162,0.22
187163,0.36
187164,0.09
187165,0.17
187166,0.1
187167,0.01
187168,0.53
187169,0.14
187170,0.1
187171,0.37
187172,0.13
187173,0.1
187174,0.1
187175,0.45
187176,0.26
187177,0.18
187178,0.17
187179,0.12
187180,0.31
187181,0.05
187182,0.26
187183,0.1
187184,0.52
187185,0.25
187186,0.33
187187,0.3
187188,0.16
187189,0.18
187190,0.4
187191,0.13
187192,0.58
187193,0.06
187194,0.15
187195,0.19
187196,0.17
187197,0.07
187198,0.19
187199,0.06
187200,0.42
187201,0.25
187202,0.57
187203,0.1
187204,0.04
187205,0.07
187206,0.03
187207,0.13
187208,0.22
187209,0.03
187210,0.28
187211,0.04
187212,0.13
187213,0.02
187214,0.28
187215,0.04
187216,0.08
187217,0.14
187218,0.12
187219,0.16
187220,0.07
187221,0.16
187222,0.01
187223,0.06
187224,0.03
187225,0.06
187226,0.12
187227,0.07
187228,0.2
187229,0.18
187230,0.22
187231,0.15
187232,0.33
187233,0.16
187234,0.18
187235,0.08
187236,0.25
187237,0.18
187238,0.09
187239,0.1
187240,0.29
187241,0.44
187242,0.15
187243,0.16
187244,0.06
187245,0.39
187246,0.14
187247,0.21
187248,0.08
187249,0.34
187250,0.05
187251,0.08
187252,0.08
187253,0.15
187254,0.09
187255,0.25
187256,0.18
187257,0.07
187258,0.04
187259,0.21
187260,0.1
187261,0.15
187262,0.12
187263,0.03
187264,0.27
187265,0.17
187266,0.18
187267,0.2
187268,0.06
187269,0.17
187270,0.22
187271,0.53
187272,0.19
187273,0.24
187274,0.09
187275,0.08
187276,0.37
187277,0.28
187278,0.33
187279,0.27
187280,0.02
187281,0.33
187282,0.04
187283,0.12
187284,0.05
187285,0.38
187286,0.01
187287,0.01
187288,0.1
187289,0.08
187290,0.03
187291,0.1
187292,0.03
187293,0.24
187294,0.11
187295,0.13
187296,0.3
187297,0.22
187298,0.54
187299,0.24
187300,0.08
187301,0.26
187302,0.22
187303,0.07
187304,0.08
187305,0.03
187306,0.08
187307,0.16
187308,0.14
187309,0.08
187310,0.06
187311,0.2
187312,0.28
187313,0.15
187314,0.05
187315,0.27
187316,0.15
187317,0.08
187318,0.16
187319,0.15
187320,0.13
187321,0.04
187322,0.46
187323,0.05
187324,0.05
187325,0.36
187326,0.13
187327,0.18
187328,0.13
187329,0.16
187330,0.11
187331,0.34
187332,0.32
187333,0.09
187334,0.15
187335,0.18
187336,0.09
187337,0.24
187338,0.21
187339,0.0
187340,0.1
187341,0.05
187342,0.28
187343,0.23
187344,0.03
187345,0.2
187346,0.09
187347,0.19
187348,0.01
187349,0.04
187350,0.06
187351,0.23
187352,0.1
187353,0.29
187354,0.14
187355,0.08
187356,0.15
187357,0.0
187358,0.24
187359,0.02
187360,0.17
187361,0.27
187362,0.07
187363,0.09
187364,0.09
187365,0.04
187366,0.06
187367,0.27
187368,0.04
187369,0.17
187370,0.24
187371,0.07
187372,0.11
187373,0.11
187374,0.11
187375,0.05
187376,0.21
187377,0.04
187378,0.63
187379,0.09
187380,0.09
187381,0.21
187382,0.37
187383,0.08
187384,0.08
187385,0.47
187386,0.37
187387,0.07
187388,0.1
187389,0.06
187390,0.09
187391,0.03
187392,0.1
187393,0.05
187394,0.17
187395,0.17
187396,0.0
187397,0.1
187398,0.11
187399,0.54
187400,0.09
187401,0.07
187402,0.07
187403,0.37
187404,0.23
187405,0.09
187406,0.24
187407,0.16
187408,0.09
187409,0.02
187410,0.12
187411,0.5
187412,0.19
187413,0.13
187414,0.06
187415,0.3
187416,0.16
187417,0.54
187418,0.08
187419,0.18
187420,0.11
187421,0.2
187422,0.29
187423,0.06
187424,0.27
187425,0.33
187426,0.24
187427,0.28
187428,0.08
187429,0.19
187430,0.11
187431,0.14
187432,0.13
187433,0.13
187434,0.13
187435,0.05
187436,0.21
187437,0.22
187438,0.04
187439,0.14
187440,0.48
187441,0.13
187442,0.43
187443,0.06
187444,0.13
187445,0.14
187446,0.08
187447,0.22
187448,0.12
187449,0.28
187450,0.06
187451,0.0
187452,0.01
187453,0.1
187454,0.06
187455,0.35
187456,0.22
187457,0.08
187458,0.07
187459,0.27
187460,0.1
187461,0.61
187462,0.17
187463,0.07
187464,0.01
187465,0.03
187466,0.07
187467,0.13
187468,0.13
187469,0.12
187470,0.33
187471,0.47
187472,0.17
187473,0.05
187474,0.04
187475,0.23
187476,0.2
187477,0.05
187478,0.0
187479,0.09
187480,0.08
187481,0.02
187482,0.18
187483,0.29
187484,0.02
187485,0.01
187486,0.14
187487,0.03
187488,0.06
187489,0.3
187490,0.06
187491,0.11
187492,0.04
187493,0.05
187494,0.15
187495,0.06
187496,0.04
187497,0.4
187498,0.12
187499,0.25
187500,0.28
187501,0.1
187502,0.06
187503,0.1
187504,0.1
187505,0.32
187506,0.4
187507,0.04
187508,0.22
187509,0.11
187510,0.33
187511,0.17
187512,0.32
187513,0.12
187514,0.16
187515,0.04
187516,0.48
187517,0.1
187518,0.06
187519,0.28
187520,0.21
187521,0.06
187522,0.13
187523,0.14
187524,0.01
187525,0.44
187526,0.26
187527,0.06
187528,0.39
187529,0.05
187530,0.03
187531,0.24
187532,0.23
187533,0.06
187534,0.11
187535,0.05
187536,0.26
187537,0.1
187538,0.13
187539,0.07
187540,0.08
187541,0.05
187542,0.02
187543,0.38
187544,0.08
187545,0.45
187546,0.24
187547,0.06
187548,0.03
187549,0.17
187550,0.07
187551,0.06
187552,0.08
187553,0.04
187554,0.02
187555,0.26
187556,0.11
187557,0.04
187558,0.08
187559,0.05
187560,0.21
187561,0.07
187562,0.09
187563,0.29
187564,0.08
187565,0.19
187566,0.32
187567,0.08
187568,0.01
187569,0.2
187570,0.26
187571,0.3
187572,0.23
187573,0.13
187574,0.03
187575,0.06
187576,0.16
187577,0.1
187578,0.05
187579,0.71
187580,0.2
187581,0.08
187582,0.08
187583,0.1
187584,0.15
187585,0.18
187586,0.19
187587,0.11
187588,0.14
187589,0.01
187590,0.24
187591,0.07
187592,0.07
187593,0.17
187594,0.1
187595,0.1
187596,0.24
187597,0.02
187598,0.11
187599,0.05
187600,0.06
187601,0.15
187602,0.08
187603,0.3
187604,0.32
187605,0.07
187606,0.11
187607,0.05
187608,0.15
187609,0.2
187610,0.2
187611,0.18
187612,0.14
187613,0.15
187614,0.56
187615,0.26
187616,0.26
187617,0.15
187618,0.03
187619,0.13
187620,0.05
187621,0.13
187622,0.1
187623,0.12
187624,0.26
187625,0.35
187626,0.08
187627,0.04
187628,0.65
187629,0.29
187630,0.59
187631,0.09
187632,0.17
187633,0.07
187634,0.59
187635,0.04
187636,0.17
187637,0.08
187638,0.15
187639,0.08
187640,0.2
187641,0.24
187642,0.14
187643,0.01
187644,0.13
187645,0.09
187646,0.15
187647,0.42
187648,0.05
187649,0.17
187650,0.07
187651,0.08
187652,0.12
187653,0.09
187654,0.21
187655,0.09
187656,0.29
187657,0.08
187658,0.12
187659,0.04
187660,0.24
187661,0.14
187662,0.12
187663,0.0
187664,0.08
187665,0.21
187666,0.44
187667,0.17
187668,0.26
187669,0.04
187670,0.03
187671,0.12
187672,0.31
187673,0.17
187674,0.1
187675,0.08
187676,0.06
187677,0.25
187678,0.14
187679,0.09
187680,0.06
187681,0.32
187682,0.16
187683,0.0
187684,0.17
187685,0.17
187686,0.38
187687,0.04
187688,0.17
187689,0.31
187690,0.04
187691,0.16
187692,0.11
187693,0.02
187694,0.69
187695,0.16
187696,0.14
187697,0.1
187698,0.13
187699,0.16
187700,0.13
187701,0.16
187702,0.16
187703,0.0
187704,0.02
187705,0.06
187706,0.23
187707,0.05
187708,0.19
187709,0.58
187710,0.13
187711,0.3
187712,0.19
187713,0.04
187714,0.04
187715,0.05
187716,0.04
187717,0.13
187718,0.16
187719,0.17
187720,0.03
187721,0.06
187722,0.08
187723,0.12
187724,0.1
187725,0.11
187726,0.05
187727,0.27
187728,0.07
187729,0.07
187730,0.39
187731,0.11
187732,0.11
187733,0.14
187734,0.2
187735,0.05
187736,0.16
187737,0.22
187738,0.28
187739,0.1
187740,0.22
187741,0.02
187742,0.05
187743,0.04
187744,0.34
187745,0.21
187746,0.01
187747,0.1
187748,0.18
187749,0.06
187750,0.11
187751,0.47
187752,0.13
187753,0.21
187754,0.12
187755,0.1
187756,0.06
187757,0.12
187758,0.03
187759,0.12
187760,0.03
187761,0.25
187762,0.06
187763,0.06
187764,0.13
187765,0.11
187766,0.13
187767,0.42
187768,0.08
187769,0.05
187770,0.13
187771,0.12
187772,0.34
187773,0.07
187774,0.11
187775,0.19
187776,0.25
187777,0.39
187778,0.13
187779,0.13
187780,0.12
187781,0.04
187782,0.02
187783,0.02
187784,0.04
187785,0.05
187786,0.45
187787,0.16
187788,0.01
187789,0.14
187790,0.07
187791,0.04
187792,0.05
187793,0.12
187794,0.06
187795,0.03
187796,0.05
187797,0.07
187798,0.18
187799,0.16
187800,0.23
187801,0.3
187802,0.34
187803,0.26
187804,0.1
187805,0.12
187806,0.15
187807,0.05
187808,0.03
187809,0.2
187810,0.12
187811,0.02
187812,0.16
187813,0.09
187814,0.11
187815,0.02
187816,0.07
187817,0.11
187818,0.05
187819,0.09
187820,0.53
187821,0.08
187822,0.05
187823,0.04
187824,0.09
187825,0.19
187826,0.04
187827,0.28
187828,0.17
187829,0.1
187830,0.2
187831,0.15
187832,0.14
187833,0.56
187834,0.0
187835,0.09
187836,0.04
187837,0.17
187838,0.03
187839,0.04
187840,0.07
187841,0.15
187842,0.09
187843,0.26
187844,0.08
187845,0.07
187846,0.13
187847,0.18
187848,0.07
187849,0.25
187850,0.36
187851,0.06
187852,0.12
187853,0.19
187854,0.1
187855,0.28
187856,0.05
187857,0.15
187858,0.58
187859,0.26
187860,0.24
187861,0.11
187862,0.27
187863,0.04
187864,0.23
187865,0.06
187866,0.11
187867,0.27
187868,0.1
187869,0.41
187870,0.03
187871,0.15
187872,0.33
187873,0.25
187874,0.3
187875,0.02
187876,0.08
187877,0.02
187878,0.11
187879,0.1
187880,0.1
187881,0.1
187882,0.09
187883,0.25
187884,0.15
187885,0.01
187886,0.07
187887,0.18
187888,0.01
187889,0.04
187890,0.05
187891,0.3
187892,0.12
187893,0.07
187894,0.09
187895,0.05
187896,0.13
187897,0.11
187898,0.15
187899,0.06
187900,0.15
187901,0.11
187902,0.05
187903,0.1
187904,0.01
187905,0.22
187906,0.14
187907,0.1
187908,0.33
187909,0.13
187910,0.17
187911,0.12
187912,0.06
187913,0.12
187914,0.41
187915,0.43
187916,0.06
187917,0.4
187918,0.14
187919,0.08
187920,0.17
187921,0.18
187922,0.15
187923,0.17
187924,0.06
187925,0.16
187926,0.24
187927,0.12
187928,0.16
187929,0.12
187930,0.41
187931,0.13
187932,0.09
187933,0.04
187934,0.37
187935,0.13
187936,0.02
187937,0.24
187938,0.04
187939,0.13
187940,0.01
187941,0.09
187942,0.22
187943,0.16
187944,0.44
187945,0.13
187946,0.4
187947,0.12
187948,0.22
187949,0.1
187950,0.19
187951,0.14
187952,0.07
187953,0.12
187954,0.14
187955,0.14
187956,0.16
187957,0.44
187958,0.13
187959,0.08
187960,0.3
187961,0.08
187962,0.06
187963,0.22
187964,0.05
187965,0.07
187966,0.24
187967,0.08
187968,0.05
187969,0.05
187970,0.21
187971,0.14
187972,0.4
187973,0.0
187974,0.22
